Name,url,Active,Years Played,Position,Clubs Played,IOC
Cornel Ene,/en/players/b572c31e/Cornel-Ene,True,2014-2023,DF,"Kisvárda, Pandurii Târgu Jiu, CFR Cluj, Gyirmót, FC Sibiu, Juventus București, Mioveni",ROU
Carlo Erdei,/en/players/7f8d0317/Carlo-Erdei,True,2017-2018,MF,Balmazújváros,ROU
Mihai Eșanu,/en/players/54e1e4a1/Mihai-Esanu,True,2018-2024,GK,"Petrolul Ploiești, Dinamo București",ROU
Aurelian Eusebio Păun,/en/players/48802053/Aurelian-Eusebio-Paun,True,2020-2024,GK,"Oțelul Galați, FC Academica Clinceni",ROU
Diego Farcas,/en/players/cad31716/Diego-Farcas,True,2023-2024,MF,Politehnica Iași,ROU
Kehinde Fatai,/en/players/5046d8b7/Kehinde-Fatai,True,2007-2024,FW,"Oțelul Galați, Astra Ploiești, Ufa, Sparta Prague, Farul Constanța, Argeș Pitești, Club Brugge",ROU
Raúl Feher,/en/players/ff7c882b/Raul-Feher,True,2018-2022,DF,,ROU
Béla Fejér,/en/players/b0b6391f/Bela-Fejer,True,2014-2021,GK,Sepsi Sfântu Gheorghe,ROU
Alin Fica,/en/players/c4c4d9a1/Alin-Fica,True,2019-2024,MF,CFR Cluj,ROU
Maria Ficzay,/en/players/b4ba27da/Maria-Ficzay,True,2016-2024,DF,"Fortuna Hjørring, Romania, Medyk Konin",ROU
Ioan Filip,/en/players/f02cacd5/Ioan-Filip,True,2010-2024,MF,"Universitatea Cluj, Botoșani, Oțelul Galați, Debrecen, Dinamo București, Viitorul Constanța, Petrolu",ROU
Robert Filip,/en/players/31328efd/Robert-Filip,True,2019-2024,MF,CFR Cluj,ROU
Steliano Filip,/en/players/0ce95ada/Steliano-Filip,True,2012-2024,"DF,MF","Mezőkövesd, Dinamo București, Larissa, Viitorul Constanța, Hajduk Split, Romania, Dunărea Călărași",ROU
Paul-Gabriel Fleseriu,/en/players/136ea8cd/Paul-Gabriel-Fleseriu,True,2022-2024,GK,"Arminia Bielefeld U17, Arminia Bielefeld U19",ROU
Istrate Florentina,/en/players/fbe802ae/Istrate-Florentina,True,2025,MF,,ROU
Andrei Florescu,/en/players/242cb8bb/Andrei-Florescu,True,2021-2024,FW,Dinamo București,ROU
Eduard Florescu,/en/players/370e920f/Eduard-Florescu,True,2018-2024,MF,Botoșani,ROU
Alexandru Florin Iordache,/en/players/13ad77f4/Alexandru-Florin-Iordache,True,2023-2024,DF,FC U Craiova,ROU
István Fülöp,/en/players/dda9cdf1/Istvan-Fulop,True,2013-2022,"FW,MF","Botoșani, Sepsi Sfântu Gheorghe, Diósgyőr",ROU
