Name,url,Active,Years Played,Position,Clubs Played,IOC
Jashar Beluli,/en/players/7837497a/Jashar-Beluli,True,2022-2023,MF,,DEN
Sofus Berger Brix,/en/players/c6e9b36b/Sofus-Berger-Brix,True,2021-2024,MF,Viborg,DEN
Emil Berggreen,/en/players/8be4fd6a/Emil-Berggreen,True,2014-2022,FW,"Eintracht Braunschweig, Hobro, Mainz 05, Twente, SønderjyskE, Greuther Fürth",DEN
Victor Bernth Kristiansen,/en/players/505486d6/Victor-Bernth-Kristiansen,True,2020-2024,DF,"Bologna, Denmark, FC Copenhagen, Leicester City",DEN
Asii Berthelsen,/en/players/b0c60393/Asii-Berthelsen,True,2020-2024,FW,"Fortuna Hjørring, Sundby BK",DEN
Mads Bidstrup,/en/players/407db0d5/Mads-Bidstrup,True,2017-2024,MF,"Red Bull Salzburg, Nordsjælland, RB Leipzig U19, Brentford",DEN
Mika Biereth,/en/players/a1d95db3/Mika-Biereth,True,2020-2024,FW,"Sturm Graz, Motherwell, Arsenal U23, RKC Waalwijk, Fulham U23",DEN
Philip Billing,/en/players/d328a254/Philip-Billing,True,2013-2024,MF,"Bournemouth, Denmark, Huddersfield Town",DEN
Thea Birgerud,/en/players/d1f0914e/Thea-Birgerud,True,2023-2024,DF,"Trelleborgs FF, Växjö",DEN
Clement Bischoff,/en/players/a1c72f3d/Clement-Bischoff,True,2023-2024,MF,Brøndby,DEN
Andreas Bjelland,/en/players/e6dda1c7/Andreas-Bjelland,True,2007-2024,"DF,MF","Lyngby, Nordsjælland, FC Copenhagen, Brentford, Twente, Denmark",DEN
Peter Bjur,/en/players/7c962fda/Peter-Bjur,True,2019-2024,MF,"AGF, Brøndby",DEN
Magnus Bjørnholm,/en/players/e003867e/Magnus-Bjornholm,True,2022-2024,MF,Nordsjælland,DEN
Bror Blume,/en/players/e362d5cb/Bror-Blume,True,2011-2024,MF,"WSG Tirol, Aarhus, Lyngby",DEN
Marcus Bobjerg,/en/players/9b16d149/Marcus-Bobjerg,True,2016-2023,GK,Horsens,DEN
Nicolai Boilesen,/en/players/08fe932d/Nicolai-Boilesen,True,2010-2024,DF,"FC Copenhagen, Ajax, Denmark",DEN
Rikke Boldrup,/en/players/d38a6d8b/Rikke-Boldrup,True,2021-2024,DF,Thy-ThistedQ,DEN
Jakob Bonde,/en/players/0effaa3b/Jakob-Bonde,True,2021-2024,MF,Viborg,DEN
Linnea Borbye,/en/players/fdad4bf3/Linnea-Borbye,True,2019-2024,FW,"Brøndby, Sundby BK",DEN
Mads Borchers,/en/players/536f13a8/Mads-Borchers,True,2023-2024,MF,"VPS, Varberg",DEN
Simone Boye Sørensen,/en/players/800ce204/Simone-Boye-Sorensen,True,2016-2023,DF,"Denmark, Hammarby, Rosengård, Bayern Munich, Arsenal, Brøndby",DEN
Martin Braithwaite,/en/players/fd771f95/Martin-Braithwaite,True,2009-2024,"FW,MF","Espanyol, Denmark, Toulouse, Esbjerg, Barcelona, Leganés, Middlesbrough, Bordeaux",DEN
Muamer Brajanac,/en/players/48ad9e94/Muamer-Brajanac,True,2020-2024,FW,"Randers, Horsens",DEN
Frederik Brandhof,/en/players/c2af37df/Frederik-Brandhof,True,2021-2024,MF,AGF,DEN
Sofie Bredgaard,/en/players/e8caf489/Sofie-Bredgaard,True,2020-2025,MF,"Rosengård, Denmark, Linköping",DEN
Mathias Brems,/en/players/3c7abd19/Mathias-Brems,True,2019-2022,DF,Odense,DEN
Jakob Breum,/en/players/31c61ac7/Jakob-Breum,True,2019-2024,MF,"Go Ahead Eagles, Odense",DEN
Jeppe Brinch,/en/players/606584d6/Jeppe-Brinch,True,2014-2020,DF,Esbjerg,DEN
Mark Brink,/en/players/ae149bdb/Mark-Brink,True,2015-2024,MF,"Silkeborg, Esbjerg",DEN
Amanda Brunholt,/en/players/49a4412e/Amanda-Brunholt,True,2016-2025,GK,"FC Nordsjælland, Denmark",DEN
Frederikke Bruun,/en/players/d11b810b/Frederikke-Bruun,True,2023-2024,DF,Brøndby,DEN
Jacob Bruun Larsen,/en/players/4e204552/Jacob-Bruun-Larsen,True,2016-2024,"FW,MF","Burnley, Denmark, Hoffenheim, Borussia Dortmund, Dortmund U19, Anderlecht, Stuttgart",DEN
Signe Bruun,/en/players/623d0667/Signe-Bruun,True,2016-2025,FW,"Denmark, Real Madrid, Lyon, Paris Saint-Germain, Fortuna Hjørring, Manchester United",DEN
Andreas Bruus,/en/players/b088d5d3/Andreas-Bruus,True,2017-2024,"FW,MF","Troyes, Brøndby",DEN
