Name,url,Active,Years Played,Position,Clubs Played,IOC
Gledi Mici,/en/players/bcd9b19c/Gledi-Mici,True,2017-2018,"DF,MF",KF Skënderbeu Korçë,ALB
Enea Mihaj,/en/players/29c28f01/Enea-Mihaj,True,2016-2024,DF,"Famalicão, Albania, Panetolikos, PAOK",ALB
Mario Mitaj,/en/players/0bf123b6/Mario-Mitaj,True,2020-2024,DF,"Lokomotiv Moscow, Albania, AEK Athens",ALB
Ernest Muçi,/en/players/1f1229a9/Ernest-Muci,True,2020-2024,"FW,MF","Legia Warsaw, Beşiktaş, Albania",ALB
Arbnor Mucolli,/en/players/4a010ff6/Arbnor-Mucolli,True,2018-2024,"FW,MF","Göteborg, Albania, Vejle BK",ALB
Endri Muhameti,/en/players/da77b0e7/Endri-Muhameti,True,2022-2023,MF,,ALB
Arbnor Muja,/en/players/7767cb03/Arbnor-Muja,True,2022-2024,"FW,MF","Antwerp, Samsunspor, Albania, Kosovo",ALB
Emanuele Ndoj,/en/players/482145e9/Emanuele-Ndoj,True,2016-2024,MF,"Brescia, Cosenza, Albania",ALB
Angelo Ndrecka,/en/players/fcd20025/Angelo-Ndrecka,True,2018-2021,DF,,ALB
Mikel Nuhaj,/en/players/a9991575/Mikel-Nuhaj,True,2022-2023,DF,,ALB
Adrion Pajaziti,/en/players/8f377a89/Adrion-Pajaziti,True,2020-2024,MF,"Fulham U21, Fulham U23, Haugesund",ALB
Jorgo Pellumbi,/en/players/500e5115/Jorgo-Pellumbi,True,2017-2024,"DF,MF","Varaždin, Debrecen",ALB
Herdi Prenga,/en/players/ccc7dd74/Herdi-Prenga,True,2013-2023,DF,"Lokomotiva, Kisvárda, Inter Zaprešić, Honvéd",ALB
Edon Pruti,/en/players/2f580996/Edon-Pruti,True,2022-2023,DF,Hartlepool United,ALB
Kamer Qaka,/en/players/88e90518/Kamer-Qaka,True,2011-2023,MF,"Politehnica Iași, Mezőkövesd, Sarpsborg 08, CS Universitatea Craiova, Kristiansund, Vålerenga, FCSB,",ALB
Arijan Qollaku,/en/players/3271df55/Arijan-Qollaku,True,2016-2018,DF,Grasshopper,ALB
Kristi Qose,/en/players/18702388/Kristi-Qose,True,2013-2023,"DF,MF",Karviná,ALB
Armand Rada,/en/players/e2d852a1/Armand-Rada,True,2018-2021,MF,AC Renate,ALB
Arta Rama,/en/players/8f696002/Arta-Rama,True,2017,DF,,ALB
Rezart Rama,/en/players/58739938/Rezart-Rama,True,2021-2023,DF,"Forge FC, Nottingham Forest U23",ALB
Kian Ramadani,/en/players/34f1c587/Kian-Ramadani,True,2023-2024,FW,Kaiserslautern U17,ALB
Ylber Ramadani,/en/players/ef3c876b/Ylber-Ramadani,True,2017-2024,MF,"Lecce, Albania, Vejle BK, Aberdeen, MTK Budapest",ALB
Elsamed Ramaj,/en/players/9c6e3681/Elsamed-Ramaj,True,2019-2021,MF,"Lübeck, Hansa Rostock",ALB
Arlind Rexhepi,/en/players/50f9d68f/Arlind-Rexhepi,True,2018-2022,MF,"Hamburger SV U17, Hamburger SV U19",ALB
Viona Rexhepi,/en/players/123effd6/Viona-Rexhepi,True,2017-2025,GK,Albania,ALB
Ilirian Ropica,/en/players/ff2bb029/Ilirian-Ropica,True,2023-2024,FW,Augsburg U17,ALB
Odise Roshi,/en/players/cd56b151/Odise-Roshi,True,2011-2024,MF,"Albania, Akhmat Grozny, FSV Frankfurt, Rijeka, Köln, Diósgyőr",ALB
Arinald Rrapaj,/en/players/a4b5ade1/Arinald-Rrapaj,True,2022,MF,,ALB
