Name,url,Active,Years Played,Position,Clubs Played,IOC
Paweł Chrupałła,/en/players/8b4bce6e/Pawel-Chrupalla,True,2021-2024,FW,"Sarpsborg 08, Kristiansund, Rosenborg",POL
Adam Chrzanowski,/en/players/e3eda8a0/Adam-Chrzanowski,True,2015-2023,DF,"Wisła Płock, Pordenone Calcio, Lechia Gdańsk",POL
Mateusz Cichocki,/en/players/1136022f/Mateusz-Cichocki,True,2013-2024,DF,"Radomiak Radom, Ruch Chorzów, Zagl Sosnowiec, Legia Warszawa",POL
Kacper Cichon,/en/players/77559f5a/Kacper-Cichon,True,2023-2024,MF,Puszcza Niepołomice,POL
Radosław Cielemęcki,/en/players/fa8fd10d/Radoslaw-Cielemecki,True,2019-2023,MF,Wisła Płock,POL
Bartłomiej Ciepiela,/en/players/b2404807/Bartlomiej-Ciepiela,True,2021-2023,MF,"Stal Mielec, Legia Warsaw",POL
Adrian Cieślewicz,/en/players/4b779cb2/Adrian-Cieslewicz,True,2009-2014,FW,"Wrexham, Kidderminster Harriers",POL
Thiago Cionek,/en/players/46f5c54d/Thiago-Cionek,True,2008-2023,DF,"Jagiellonia, Reggina, Modena, SPAL, Palermo, Padova, Poland",POL
Kamil Cybulski,/en/players/cfa7b20c/Kamil-Cybulski,True,2023-2024,MF,Widzew Łódź,POL
Patryk Czarnowski,/en/players/66dc42b6/Patryk-Czarnowski,True,2021-2022,MF,Bruk-Bet Termalica Nieciecza,POL
Alan Czerwiński,/en/players/2209c211/Alan-Czerwinski,True,2017-2024,"DF,MF","Lech Poznań, Zagłębie Lubin",POL
Jakub Czerwiński,/en/players/4b8c05c4/Jakub-Czerwinski,True,2015-2024,DF,"Piast Gliwice, Pogoń Szczecin, Legia Warszawa",POL
Szymon Czyż,/en/players/4c14af32/Szymon-Czyz,True,2020-2024,MF,"Górnik Zabrze, Raków Częstochowa, Warta Poznań",POL
Mateusz Czyżycki,/en/players/d3d13a22/Mateusz-Czyzycki,True,2020-2024,MF,"Korona Kielce, Warta Poznań",POL
Damian Dąbrowski,/en/players/03aa2a95/Damian-Dabrowski,True,2009-2024,MF,"Zagłębie Lubin, Cracovia, Pogoń Szczecin",POL
Maciej Dabrowski,/en/players/932318c6/Maciej-Dabrowski,True,2016-2024,GK,"Raith Rovers, Hibernian",POL
Robert Dadok,/en/players/a85b34fd/Robert-Dadok,True,2020-2024,MF,"Górnik Zabrze, Ruch Chorzów, Stal Mielec",POL
Adrian Danek,/en/players/89ed3558/Adrian-Danek,True,2017-2023,FW,"Sandecja Nowy Sącz, Korona Kielce",POL
Krzysztof Danielewicz,/en/players/0be6173b/Krzysztof-Danielewicz,True,2013-2017,MF,"Śląsk Wrocław, Górnik Łęczna, Cracovia",POL
Kamil Dankowski,/en/players/42006ca1/Kamil-Dankowski,True,2013-2024,"DF,MF","ŁKS Łódź, Śląsk Wrocław",POL
Ignacy Dawid,/en/players/c5688cd8/Ignacy-Dawid,True,2022-2024,MF,Widzew Łódź,POL
Paweł Dawidowicz,/en/players/16bb656a/Pawel-Dawidowicz,True,2012-2024,"DF,MF","Hellas Verona, Poland, Lechia Gdańsk, Palermo, Bochum",POL
Adam Deja,/en/players/19291cf0/Adam-Deja,True,2012-2023,MF,"Podbeskidzie, Arka Gdynia, Korona Kielce, Cracovia",POL
Szymon Doba,/en/players/d804339c/Szymon-Doba,True,2023-2024,FW,Cracovia,POL
Maciej Domański,/en/players/7444af1c/Maciej-Domanski,True,2019-2024,"FW,MF","Stal Mielec, Raków Częstochowa",POL
Oliwia Domin,/en/players/27a2f0cf/Oliwia-Domin,True,2024-2025,MF,Poland,POL
Dawid Drachal,/en/players/7a0e6d79/Dawid-Drachal,True,2022-2024,MF,"Raków Częstochowa, Miedź Legnica",POL
Bartłomiej Drągowski,/en/players/085e71a7/Bartlomiej-Dragowski,True,2013-2024,GK,"Spezia, Panathinaikos, Poland, Fiorentina, Jagiellonia, Empoli",POL
Igor Drapinski,/en/players/9c5827ab/Igor-Drapinski,True,2021-2023,DF,Wisła Płock,POL
Szymon Drewniak,/en/players/55e93a3f/Szymon-Drewniak,True,2011-2022,MF,"Górnik Łęczna, Lech Poznań, Cracovia, Górnik Zabrze",POL
Kamil Drygas,/en/players/9eb44c64/Kamil-Drygas,True,2010-2023,MF,"Pogoń Szczecin, Zawisza Bydgoszcz, Lech Poznań, Miedź Legnica",POL
Krzysztof Drzazga,/en/players/8f1fbd1d/Krzysztof-Drzazga,True,2015-2020,FW,Wisła Kraków,POL
