Name,url,Active,Years Played,Position,Clubs Played,IOC
Valentine Rahm,/en/players/ff10bbe0/Valentine-Rahm,True,2021-2024,DF,"FC Luzern Frauen, FC Yverdon",SUI
Simone Rapp,/en/players/8970999c/Simone-Rapp,True,2015-2023,FW,"Thun, Karlsruher, St. Gallen, Lausanne-Sport",SUI
Stefanie Raschle,/en/players/84803209/Stefanie-Raschle,True,2021-2024,MF,"FC Rapperswil-Jona, Grasshopper",SUI
Elmin Rastoder,/en/players/ac9465b9/Elmin-Rastoder,True,2021-2024,FW,"Grasshopper, Vaduz",SUI
Matteo Regillo,/en/players/b35e81bb/Matteo-Regillo,True,2019-2020,FW,,SUI
Miguel Reichmuth,/en/players/e7b6ff46/Miguel-Reichmuth,True,2021-2024,MF,Zürich,SUI
Nils Reichmuth,/en/players/839dd512/Nils-Reichmuth,True,2019-2024,MF,Zürich,SUI
Nicole Reinschmidt,/en/players/adbd0f96/Nicole-Reinschmidt,True,2022-2024,DF,FC Luzern Frauen,SUI
Audrey Remy,/en/players/21c72f81/Audrey-Remy,True,2021-2024,MF,BSC YB Frauen,SUI
Géraldine Reuteler,/en/players/f64daf84/Geraldine-Reuteler,True,2017-2025,"FW,MF","Eintracht Frankfurt, Switzerland, Eintracht Frankfurt Women",SUI
Antoine Rey,/en/players/a79a9f41/Antoine-Rey,True,2015-2017,MF,Lugano,SUI
Marion Rey,/en/players/c66669a4/Marion-Rey,True,2021-2024,DF,"Zürich, Basel, Switzerland",SUI
Jean-Pierre Rhyner,/en/players/5459a36e/Jean-Pierre-Rhyner,True,2015-2022,DF,"Grasshopper, Volos N.F.C., Cádiz, Cartagena",SUI
Gilles Richard,/en/players/53c6653f/Gilles-Richard,True,2021-2023,DF,,SUI
Fabian Rieder,/en/players/c2bd8585/Fabian-Rieder,True,2020-2024,"FW,MF","Young Boys, Rennes, Switzerland",SUI
Nadine Riesen,/en/players/6660f40b/Nadine-Riesen,True,2019-2025,DF,"Zürich, Switzerland, Eintracht Frankfurt",SUI
Eleni Rittmann,/en/players/0819efa2/Eleni-Rittmann,True,2022-2024,DF,"Vorderland, FC Rapperswil-Jona",SUI
Gilliane Roch,/en/players/ead4ce35/Gilliane-Roch,True,2021-2024,GK,"Grasshopper, FC Yverdon",SUI
Fabienne Rochaix,/en/players/5d43a92f/Fabienne-Rochaix,True,2022-2024,DF,FC Rapperswil-Jona,SUI
Miguel Rodrigues,/en/players/dd49646c/Miguel-Rodrigues,True,2017-2020,DF,Thun,SUI
Francisco Rodríguez Araya,/en/players/ebca86ca/Francisco-Rodriguez-Araya,True,2014-2024,MF,"FC Winterthur, Luzern, Zürich, Lugano, Arminia Bielefeld",SUI
Ricardo Rodríguez,/en/players/7f78ad23/Ricardo-Rodriguez,True,2009-2024,"DF,MF","Torino, Switzerland, Wolfsburg, Milan, Zürich, PSV Eindhoven",SUI
Fabian Rohner,/en/players/ac4961c8/Fabian-Rohner,True,2017-2024,MF,Zürich,SUI
Lourdes Romero,/en/players/5cb7cf76/Lourdes-Romero,True,2019-2024,GK,"Zürich, FC Luzern Frauen",SUI
Marco Rosafio,/en/players/2a1b3d03/Marco-Rosafio,True,2014-2023,FW,"Cittadella, Lecce, Juve Stabia",SUI
Patrick Rossini,/en/players/34b8801d/Patrick-Rossini,True,2014-2016,FW,"Lugano, Zürich",SUI
Justin Roth,/en/players/3ba6a126/Justin-Roth,True,2017-2020,MF,Thun,SUI
Annika Rothen,/en/players/9058aecb/Annika-Rothen,True,2022-2024,MF,FC Aarau,SUI
Steve Rouiller,/en/players/3ad56bf8/Steve-Rouiller,True,2014-2024,DF,"Servette, Lugano, Sion",SUI
Francesco Ruberto,/en/players/b877ba87/Francesco-Ruberto,True,2014-2024,GK,"Vizela, Thun",SUI
Kevin Rüegg,/en/players/90573602/Kevin-Ruegg,True,2017-2024,"DF,MF","Basel, Zürich, Lugano, Young Boys, Hellas Verona",SUI
Gwyneth Rüegsegger,/en/players/61a8921d/Gwyneth-Ruegsegger,True,2023-2024,MF,Thun Berner-Oberland,SUI
Chantal Ruf,/en/players/8f177943/Chantal-Ruf,True,2021-2024,DF,FC Luzern Frauen,SUI
Noah Rupp,/en/players/c2cecbc0/Noah-Rupp,True,2021-2024,MF,Luzern,SUI
Daniele Russo,/en/players/77495243/Daniele-Russo,True,2013-2016,DF,St. Gallen,SUI
Isabel Rutishauser,/en/players/a6482d68/Isabel-Rutishauser,True,2021-2024,GK,Grasshopper,SUI
Yannis Ryter,/en/players/7456c931/Yannis-Ryter,True,2023-2024,MF,Basel,SUI
Rahel Sager,/en/players/f39cac3a/Rahel-Sager,True,2021-2024,DF,FC Luzern Frauen,SUI
Amir Saipi,/en/players/5f51b70f/Amir-Saipi,True,2018-2024,GK,Lugano,SUI
Fabio Saiz,/en/players/087e3240/Fabio-Saiz,True,2019-2020,MF,,SUI
Mirko Salvi,/en/players/65dd54e6/Mirko-Salvi,True,2015-2024,GK,"Basel, Lugano, Luzern",SUI
Alvyn Sanches,/en/players/fc0cb041/Alvyn-Sanches,True,2020-2024,MF,Lausanne-Sport,SUI
Corina Saner,/en/players/2bfa0f03/Corina-Saner,True,2022-2024,MF,FC Rapperswil-Jona,SUI
Ilan Sauter,/en/players/e756c48a/Ilan-Sauter,True,2019-2023,DF,Zürich,SUI
Anthony Sauthier,/en/players/ec3fa29f/Anthony-Sauthier,True,2009-2024,"DF,MF","Yverdon-Sport, Servette, Sion",SUI
Malik Sawadogo,/en/players/6c20d723/Malik-Sawadogo,True,2021-2023,DF,,SUI
Fabian Schär,/en/players/c8aa95da/Fabian-Schar,True,2012-2024,DF,"Newcastle United, Switzerland, Basel, Hoffenheim, Deportivo La Coruña",SUI
Christine Schärer,/en/players/b3113d69/Christine-Scharer,True,2023-2024,GK,FC Rapperswil-Jona,SUI
Jessica Schärer,/en/players/06af1d71/Jessica-Scharer,True,2020-2024,DF,FC Rapperswil-Jona,SUI
Noa Schärz,/en/players/972a1110/Noa-Scharz,True,2019-2024,MF,"St. Gallen-Staad, Zürich",SUI
Julia Schassberger,/en/players/68b27fe0/Julia-Schassberger,True,2021-2024,DF,BSC YB Frauen,SUI
Tobias Schättin,/en/players/ad2af88d/Tobias-Schattin,True,2017-2024,DF,"FC Winterthur, Zürich",SUI
Nathalie Schenk,/en/players/ef5711ad/Nathalie-Schenk,True,2023-2024,FW,Thun Berner-Oberland,SUI
Lillian Schertenleib,/en/players/fb6291f9/Lillian-Schertenleib,True,2022-2024,FW,"Grasshopper, FC Rapperswil-Jona",SUI
Sydney Schertenleib,/en/players/e395aa19/Sydney-Schertenleib,True,2022-2024,MF,"Grasshopper, Switzerland, Zürich",SUI
Giulia Schlup,/en/players/9f45c0dc/Giulia-Schlup,True,2021-2024,DF,BSC YB Frauen,SUI
Céline Schmid,/en/players/110ffadc/Celine-Schmid,True,2021-2024,DF,BSC YB Frauen,SUI
Chiara Schmid,/en/players/53cb65f9/Chiara-Schmid,True,2021-2024,MF,"FC Luzern Frauen, Basel",SUI
Dominik Schmid,/en/players/cc97904b/Dominik-Schmid,True,2016-2024,"DF,MF","Basel, Switzerland, Grasshopper, Lausanne-Sport",SUI
Shenia Schmid,/en/players/e781b677/Shenia-Schmid,True,2021-2024,MF,"Thun Berner-Oberland, BSC YB Frauen",SUI
Yannick Schmid,/en/players/b66c0e56/Yannick-Schmid,True,2014-2024,DF,"FC Winterthur, Vaduz, Luzern",SUI
Isaac Schmidt,/en/players/f8b9b94d/Isaac-Schmidt,True,2020-2024,DF,"St. Gallen, Lausanne-Sport",SUI
Joël Schmied,/en/players/f6ad6b97/Joel-Schmied,True,2020-2023,DF,"Vaduz, Sion",SUI
Laura Schneider,/en/players/c7cc7c86/Laura-Schneider,True,2022-2024,GK,FC Luzern Frauen,SUI
Nina Schneider,/en/players/2ffdf26d/Nina-Schneider,True,2023-2024,DF,Thun Berner-Oberland,SUI
Randy Schneider,/en/players/c08c1360/Randy-Schneider,True,2022-2024,MF,"FC Winterthur, St. Gallen",SUI
Michèle Schnider,/en/players/1cf961cc/Michele-Schnider,True,2020-2024,MF,"Servette, FC Luzern Frauen",SUI
Laura Schreurs,/en/players/b520b45f/Laura-Schreurs,True,2021-2024,MF,"Thun Berner-Oberland, BSC YB Frauen",SUI
Pascal Schüpbach,/en/players/2da900c9/Pascal-Schupbach,True,2019-2020,DF,,SUI
Sina Schüpbach,/en/players/104cfadd/Sina-Schupbach,True,2021-2024,DF,"Thun Berner-Oberland, FC Aarau, BSC YB Frauen",SUI
Pascal Schürpf,/en/players/61f1f7b3/Pascal-Schurpf,True,2009-2024,"FW,MF","Grasshopper, Luzern, Vaduz, Basel",SUI
Nina Schwendimann,/en/players/eb5f35a0/Nina-Schwendimann,True,2023-2024,DF,Thun Berner-Oberland,SUI
Dominik Schwizer,/en/players/c3c1aee1/Dominik-Schwizer,True,2017-2024,MF,"Lausanne-Sport, Thun",SUI
Florjan Seferaj,/en/players/3f8cc324/Florjan-Seferaj,True,2019-2021,MF,,SUI
Haris Seferović,/en/players/a45eac1f/Haris-Seferovic,True,2008-2024,FW,"Switzerland, Benfica, Eintracht Frankfurt, Real Sociedad, Celta Vigo, Novara, Xamax, Galatasaray, Fi",SUI
Mats Seiler,/en/players/5236899b/Mats-Seiler,True,2023-2024,DF,Young Boys,SUI
Stephan Seiler,/en/players/75ca5f50/Stephan-Seiler,True,2019-2023,MF,"Zürich, FC Winterthur",SUI
Kristian Sekularac,/en/players/e20a28ce/Kristian-Sekularac,True,2022-2024,MF,"Fulham U21, Fulham",SUI
Léo Seydoux,/en/players/47a1396c/Leo-Seydoux,True,2017-2024,"DF,MF","Dordrecht, Xamax, Beerschot Wilrijk, Westerlo, Young Boys",SUI
Lendrit Shala,/en/players/e77c0740/Lendrit-Shala,True,2023-2024,DF,Grasshopper,SUI
Gëzim Shalaj,/en/players/8a579df9/Gezim-Shalaj,True,2011-2017,MF,"Pandurii Târgu Jiu, Port Vale, Dinamo București",SUI
Xherdan Shaqiri,/en/players/6421ec64/Xherdan-Shaqiri,True,2009-2024,"FW,MF","Switzerland, Chicago Fire, Basel, Stoke City, Bayern Munich, Liverpool, Internazionale, Lyon",SUI
Florent Shehu,/en/players/f2601cd1/Florent-Shehu,True,2020-2024,FW,Adana Demirspor,SUI
Silvan Sidler,/en/players/568a86e9/Silvan-Sidler,True,2016-2024,DF,"FC Winterthur, Luzern, Arminia Bielefeld",SUI
Benjamin Siegrist,/en/players/46912ffe/Benjamin-Siegrist,True,2013-2024,GK,"Celtic, Dundee United, Vaduz, Cambridge United",SUI
Sina Siepe,/en/players/0160ef51/Sina-Siepe,True,2022-2024,DF,FC Aarau,SUI
Vincent Sierro,/en/players/92ffb8f9/Vincent-Sierro,True,2014-2024,MF,"Toulouse, Switzerland, Young Boys, St. Gallen, Sion, Freiburg",SUI
Dany da Silva,/en/players/4ee8ee55/Dany-da-Silva,True,2014-2024,GK,"FC Stade Lausanne-Ouchy, Lausanne-Sport",SUI
Denis Simani,/en/players/8b9db2f4/Denis-Simani,True,2020-2024,DF,"Luzern, Vaduz",SUI
Jarell Simo,/en/players/0b1ff49c/Jarell-Simo,True,2023-2024,MF,Servette,SUI
Simon Sohm,/en/players/a5f458d9/Simon-Sohm,True,2018-2024,MF,"Parma, Zürich",SUI
Yann Sommer,/en/players/420c18a1/Yann-Sommer,True,2008-2024,GK,"Borussia Mönchengladbach, Switzerland, Internazionale, Basel, Grasshopper, Bayern Munich, Vaduz",SUI
Baba Souare,/en/players/2d3c6c35/Baba-Souare,True,2022-2023,DF,,SUI
Coumba Sow,/en/players/e2bfe377/Coumba-Sow,True,2018-2025,MF,"Switzerland, Basel, Paris FC, Servette, Zürich",SUI
Djibril Sow,/en/players/4c6facae/Djibril-Sow,True,2015-2024,MF,"Switzerland, Sevilla, Eintracht Frankfurt, Young Boys, Borussia Mönchengladbach",SUI
Karim Sow,/en/players/5a47c5fd/Karim-Sow,True,2021-2022,DF,Lausanne-Sport,SUI
Kevin Spadanuda,/en/players/a45a5d95/Kevin-Spadanuda,True,2022-2024,FW,"Luzern, Ajaccio",SUI
Nathalia Spälti,/en/players/4f6ed250/Nathalia-Spalti,True,2020-2024,DF,Servette,SUI
Fiona Sperlich,/en/players/a27ae648/Fiona-Sperlich,True,2023-2024,DF,FC Luzern Frauen,SUI
Raphael Spiegel,/en/players/050b9803/Raphael-Spiegel,True,2014-2024,GK,Lausanne-Sport,SUI
Marvin Spielmann,/en/players/59fd245c/Marvin-Spielmann,True,2016-2022,"FW,MF","Thun, Young Boys, Lausanne-Sport",SUI
Sina Spieser,/en/players/4009b648/Sina-Spieser,True,2022-2024,MF,FC Rapperswil-Jona,SUI
Niccoló Spinelli,/en/players/526214e9/Niccolo-Spinelli,True,2023-2024,FW,Lugano,SUI
Tim Spycher,/en/players/8380066a/Tim-Spycher,True,2021-2022,GK,,SUI
Tim Staubli,/en/players/a8ea06a7/Tim-Staubli,True,2017-2022,MF,St. Gallen,SUI
Joy Steck,/en/players/97ac167a/Joy-Steck,True,2021-2024,MF,FC Aarau,SUI
Renato Steffen,/en/players/dd669209/Renato-Steffen,True,2012-2024,"FW,MF","Lugano, Switzerland, Wolfsburg, Basel, Young Boys, Thun",SUI
Julia Steiner,/en/players/ff1ea2e5/Julia-Steiner,True,2023-2024,MF,FC Aarau,SUI
Lena Steiner,/en/players/0df5aba2/Lena-Steiner,True,2022-2024,GK,Basel,SUI
Leonidas Stergiou,/en/players/08391d76/Leonidas-Stergiou,True,2018-2024,DF,"St. Gallen, Stuttgart",SUI
Nicolas Stettler,/en/players/8c5a254a/Nicolas-Stettler,True,2015-2017,DF,,SUI
Julia Stierli,/en/players/3acf52f4/Julia-Stierli,True,2016-2025,DF,"Zürich, Switzerland",SUI
Michelle Stierli,/en/players/e49b01c2/Michelle-Stierli,True,2021-2024,DF,FC Aarau,SUI
Basil Stillhart,/en/players/60cd1adc/Basil-Stillhart,True,2018-2024,"DF,MF","FC Winterthur, St. Gallen, Thun",SUI
Fabian Stöber,/en/players/6f7cc629/Fabian-Stober,True,2022-2023,DF,,SUI
Filip Stojilković,/en/players/0cbe584d/Filip-Stojilkovic,True,2018-2024,FW,"Darmstadt 98, Kaiserslautern, Sion, Hoffenheim U19",SUI
Nevia Stoob,/en/players/ed50174a/Nevia-Stoob,True,2022-2024,FW,FC Rapperswil-Jona,SUI
Noah Streit,/en/players/70ece0eb/Noah-Streit,True,2022-2023,FW,,SUI
Simone Stroscio,/en/players/fbbb6e4e/Simone-Stroscio,True,2021-2023,MF,,SUI
Nico Strübi,/en/players/7b04ab63/Nico-Strubi,True,2019-2021,GK,,SUI
Mara Studer,/en/players/e6ac2250/Mara-Studer,True,2022-2024,FW,FC Luzern Frauen,SUI
Franck Surdez,/en/players/6188ff89/Franck-Surdez,True,2023-2024,FW,Gent,SUI
Luisa Süry,/en/players/dbd4a783/Luisa-Sury,True,2022-2024,DF,FC Rapperswil-Jona,SUI
Nicola Sutter,/en/players/bb44cee1/Nicola-Sutter,True,2013-2020,"DF,MF",Thun,SUI
Patrick Sutter,/en/players/b50e5157/Patrick-Sutter,True,2020-2024,DF,St. Gallen,SUI
Noha Sylvestre,/en/players/8abd3e76/Noha-Sylvestre,True,2017-2020,MF,West Ham United U23,SUI
Niklas Sørensen,/en/players/5ccbb2cd/Niklas-Sorensen,True,2022-2023,DF,Hoffenheim U19,SUI
Zidan Tairi,/en/players/2b04642a/Zidan-Tairi,True,2023-2024,MF,"Hoffenheim U17, Hoffenheim U19",SUI
Mara Tauriello,/en/players/b08aae39/Mara-Tauriello,True,2021-2024,FW,FC Aarau,SUI
Christopher Teichmann,/en/players/2075cd42/Christopher-Teichmann,True,2013-2015,MF,Aarau,SUI
Pedro Teixeira,/en/players/80a479ab/Pedro-Teixeira,True,2017-2020,MF,,SUI
Meriame Terchoun,/en/players/71802b74/Meriame-Terchoun,True,2017-2025,FW,"Dijon, Switzerland, Zürich",SUI
Janine Teuscher,/en/players/31c26711/Janine-Teuscher,True,2023-2024,GK,Thun Berner-Oberland,SUI
Marco Thaler,/en/players/67a1ca77/Marco-Thaler,True,2014-2015,DF,Aarau,SUI
Sandro Theler,/en/players/b35a3345/Sandro-Theler,True,2019-2022,FW,Sion,SUI
Jolanda Thomann,/en/players/86304485/Jolanda-Thomann,True,2023-2024,MF,Thun Berner-Oberland,SUI
Nicole Tiller,/en/players/ee6ee865/Nicole-Tiller,True,2023-2024,MF,FC Aarau,SUI
Nando Toggenburger,/en/players/ea4ce448/Nando-Toggenburger,True,2022-2023,FW,Luzern,SUI
Lorent Tolaj,/en/players/5eacb157/Lorent-Tolaj,True,2019-2024,FW,"Aldershot Town, Brighton & Hove Albion U23, Salford City FC, Cambridge United",SUI
Bastien Toma,/en/players/8321285a/Bastien-Toma,True,2017-2024,MF,"St. Gallen, Sion, Genk, Paços de Ferreira, KRC Genk U23",SUI
Matteo Tosetti,/en/players/2f58a847/Matteo-Tosetti,True,2010-2022,"FW,MF","Thun, Sion, Lugano, Young Boys",SUI
Ella Touon,/en/players/dc0ea11a/Ella-Touon,True,2020-2024,DF,"St. Pölten, Essen, Switzerland",SUI
Yannick Toure,/en/players/0a348fdf/Yannick-Toure,True,2018-2022,FW,Newcastle United U23,SUI
Caterina Tramezzani,/en/players/c8fc06ca/Caterina-Tramezzani,True,2021-2024,DF,"BSC YB Frauen, FC Luzern Frauen",SUI
Vasco Tritten,/en/players/916ebc6d/Vasco-Tritten,True,2023-2024,MF,Servette,SUI
Corinne Troxler,/en/players/a8c5fc68/Corinne-Troxler,True,2022-2024,DF,FC Luzern Frauen,SUI
Xenia Truninger,/en/players/fab3def2/Xenia-Truninger,True,2023-2024,MF,FC Aarau,SUI
Cheveyo Tsawa,/en/players/7c5b59a7/Cheveyo-Tsawa,True,2023-2024,MF,Zürich,SUI
Michèle Tschudin,/en/players/19fdea5b/Michele-Tschudin,True,2021-2024,GK,Basel,SUI
Marc Tsoungui,/en/players/df89bc03/Marc-Tsoungui,True,2020-2024,DF,"FC Stade Lausanne-Ouchy, Lausanne-Sport",SUI
Laura Tufo,/en/players/a564b899/Laura-Tufo,True,2020-2024,MF,Servette,SUI
Tician Tushi,/en/players/b37ca354/Tician-Tushi,True,2018-2023,FW,Basel,SUI
Rilana Ueltschi,/en/players/5abf64ea/Rilana-Ueltschi,True,2021-2024,FW,BSC YB Frauen,SUI
Selina Ueltschi,/en/players/9ebf58ef/Selina-Ueltschi,True,2021-2024,DF,"Thun Berner-Oberland, BSC YB Frauen",SUI
Filip Ugrinic,/en/players/8d4baac4/Filip-Ugrinic,True,2016-2024,MF,"Young Boys, Switzerland, Luzern, Emmen",SUI
Dario Ulrich,/en/players/a1371253/Dario-Ulrich,True,2016-2024,MF,"Luzern, Vaduz",SUI
Smilla Vallotto,/en/players/01105874/Smilla-Vallotto,True,2021-2025,MF,"Hammarby, Switzerland, Stabæk",SUI
Ruben Vargas,/en/players/6ecbddf6/Ruben-Vargas,True,2017-2024,"FW,MF","Augsburg, Switzerland, Luzern",SUI
Uros Vasic,/en/players/484f8568/Uros-Vasic,True,2018-2020,FW,Thun,SUI
Tiziano Villa,/en/players/fb54ed59/Tiziano-Villa,True,2019-2020,DF,,SUI
Lars Villiger,/en/players/f73c15b7/Lars-Villiger,True,2022-2024,FW,Luzern,SUI
Lirik Vishi,/en/players/00676448/Lirik-Vishi,True,2019-2024,MF,"Yverdon-Sport, Basel",SUI
Laurin Vögele,/en/players/9ea6af36/Laurin-Vogele,True,2022-2023,MF,,SUI
Debora Vogl,/en/players/8c9dbc42/Debora-Vogl,True,2021-2024,MF,FC Luzern Frauen,SUI
Cheyenne Voit,/en/players/7005755e/Cheyenne-Voit,True,2021-2024,GK,Zürich,SUI
Emeline Von Dach,/en/players/1950fe03/Emeline-Von-Dach,True,2021-2023,DF,FC Yverdon,SUI
Alianet Vono,/en/players/eb355f8e/Alianet-Vono,True,2023-2024,DF,FC Rapperswil-Jona,SUI
Nicolas Vouilloz,/en/players/88d56da3/Nicolas-Vouilloz,True,2019-2024,DF,"Servette, Basel",SUI
Mile Vukelic,/en/players/3b130dcd/Mile-Vukelic,True,2023-2024,MF,Luzern,SUI
Stéphanie Waeber,/en/players/43a6db40/Stephanie-Waeber,True,2021-2024,MF,BSC YB Frauen,SUI
Nerina Waldhart,/en/players/07e47154/Nerina-Waldhart,True,2023-2024,DF,St. Gallen-Staad,SUI
Chiara Wallin,/en/players/f6158016/Chiara-Wallin,True,2023-2024,DF,Servette,SUI
Silvan Wallner,/en/players/0a46d831/Silvan-Wallner,True,2019-2024,DF,Zürich,SUI
Lia Wälti,/en/players/5410bdaa/Lia-Walti,True,2015-2024,"DF,MF","Arsenal, Switzerland, Turbine Potsdam",SUI
Leila Wandeler,/en/players/70d259b0/Leila-Wandeler,True,2023-2024,FW,Lyon,SUI
Chloé Warpelin,/en/players/3621584c/Chloe-Warpelin,True,2021-2023,FW,FC Yverdon,SUI
Lea van Weezenbeek,/en/players/319e7742/Lea-van-Weezenbeek,True,2021-2024,GK,FC Luzern Frauen,SUI
Ruwen Werthmüller,/en/players/fea0ece7/Ruwen-Werthmuller,True,2016-2021,FW,"Hertha BSC U19, Hertha BSC U17",SUI
Noël Wetz,/en/players/37efe552/Noel-Wetz,True,2018-2020,DF,,SUI
Nathalie Widmer,/en/players/f9f4b0a5/Nathalie-Widmer,True,2023-2024,DF,FC Rapperswil-Jona,SUI
Silvan Widmer,/en/players/f68b64fc/Silvan-Widmer,True,2013-2024,"DF,MF","Mainz 05, Switzerland, Udinese, Basel",SUI
Enrique Wild,/en/players/6068b486/Enrique-Wild,True,2021-2022,DF,,SUI
Daria Willimann,/en/players/9a5f6b57/Daria-Willimann,True,2021-2024,GK,"Thun Berner-Oberland, BSC YB Frauen",SUI
Mauricio Willimann,/en/players/fd885251/Mauricio-Willimann,True,2022-2024,MF,Luzern,SUI
Levin Winkler,/en/players/a824a5e9/Levin-Winkler,True,2023-2024,MF,Luzern,SUI
Alain Wiss,/en/players/fced59d6/Alain-Wiss,True,2007-2021,"DF,MF","Luzern, St. Gallen, Rheindorf Altach",SUI
Christian Witzig,/en/players/b3fda1a8/Christian-Witzig,True,2021-2024,MF,St. Gallen,SUI
Selina Wölfle,/en/players/b1fb5d35/Selina-Wolfle,True,2021-2024,GK,"Basel, FC Aarau",SUI
Gregory Wüthrich,/en/players/7b9ecf02/Gregory-Wuthrich,True,2013-2024,DF,"Sturm Graz, Young Boys, Perth Glory, Grasshopper",SUI
Samira Wyden,/en/players/b307f8fc/Samira-Wyden,True,2023-2024,MF,FC Aarau,SUI
Chantal Wyser,/en/players/d9477ad6/Chantal-Wyser,True,2020-2024,MF,"St. Gallen-Staad, FC Luzern Frauen",SUI
Jennifer Wyss,/en/players/447b814a/Jennifer-Wyss,True,2021-2024,MF,"FC Luzern Frauen, St. Gallen-Staad",SUI
Granit Xhaka,/en/players/e61b8aee/Granit-Xhaka,True,2010-2024,MF,"Switzerland, Arsenal, Leverkusen, Borussia Mönchengladbach, Basel",SUI
Riola Xhemaili,/en/players/fcef69b4/Riola-Xhemaili,True,2021-2025,MF,"Switzerland, Wolfsburg, Freiburg",SUI
Demir Xhemalija,/en/players/b8d73343/Demir-Xhemalija,True,2023-2024,MF,Basel,SUI
Ming-yang Yang,/en/players/3755b9f6/Ming-yang-Yang,True,2013-2024,MF,"Nantong Zhiyun FC, Lausanne-Sport, Wolverhampton Wanderers U23",SUI
Denis Zakaria,/en/players/384d58d9/Denis-Zakaria,True,2015-2024,MF,"Switzerland, Monaco, Borussia Mönchengladbach, Young Boys, Juventus, Chelsea",SUI
Timothie Zali,/en/players/505a12f0/Timothie-Zali,True,2023,DF,Las Vegas Lights FC,SUI
Leana Zaugg,/en/players/3e6a921e/Leana-Zaugg,True,2020-2024,DF,BSC YB Frauen,SUI
Arlet Zé,/en/players/3712dc42/Arlet-Ze,True,2023-2024,MF,Basel,SUI
Elisa Zeller,/en/players/e82bdf3c/Elisa-Zeller,True,2021-2024,DF,"FC Luzern Frauen, FC Yverdon",SUI
Andi Zeqiri,/en/players/d01231f0/Andi-Zeqiri,True,2017-2024,FW,"Genk, Switzerland, Basel, Augsburg, Lausanne-Sport, Brighton & Hove Albion",SUI
Cedric Zesiger,/en/players/2bab583c/Cedric-Zesiger,True,2016-2024,DF,"Wolfsburg, Switzerland, Young Boys, Grasshopper",SUI
Reto Ziegler,/en/players/facb3c57/Reto-Ziegler,True,2003-2023,"DF,MF","Sampdoria, Sion, FC Dallas, Lugano, Fenerbahçe, Grasshopper, Tottenham Hotspur, Sassuolo, Switzerlan",SUI
Nino Ziswiler,/en/players/89b5406f/Nino-Ziswiler,True,2018-2020,GK,,SUI
Nassim Zoukit,/en/players/84059ba2/Nassim-Zoukit,True,2021-2022,DF,Lausanne-Sport,SUI
Steven Zuber,/en/players/b6a6e0a7/Steven-Zuber,True,2008-2024,"DF,FW","AEK Athens, Switzerland, Grasshopper, Hoffenheim, CSKA Moscow, Eintracht Frankfurt, Stuttgart",SUI
Luca Zuffi,/en/players/9c824717/Luca-Zuffi,True,2012-2024,MF,"Basel, FC Winterthur, Thun, Sion, Switzerland",SUI
Elvir Zukaj,/en/players/a512dee9/Elvir-Zukaj,True,2023-2024,DF,Grasshopper,SUI
Yara Zwyssig,/en/players/a7825a44/Yara-Zwyssig,True,2023-2024,GK,Grasshopper,SUI
Niko Đolonga,/en/players/ebe199a7/Niko-Djolonga,True,2022-2023,DF,,SUI
