Name,url,Active,Years Played,Position,Clubs Played,IOC
Osman Çelik,/en/players/d570bfe6/Osman-Celik,True,2015-2024,"DF,MF","Samsunspor, Erzurum BB, Kardemir Karabükspor",TUR
Zeki Çelik,/en/players/31a62dc7/Zeki-Celik,True,2018-2024,"DF,MF","Roma, Türkiye, Lille",TUR
Korcan Çelikay,/en/players/bebb9d76/Korcan-Celikay,True,2009-2021,GK,"Sivasspor, MKE Ankaragücü",TUR
Murat Cem Akpınar,/en/players/9254c532/Murat-Cem-Akpinar,True,2018-2023,MF,"Giresunspor, Trabzonspor",TUR
Taha Cengiz Demirtaş,/en/players/83b1c635/Taha-Cengiz-Demirtas,True,2016-2018,GK,,TUR
Meryem Cennet Çal,/en/players/2e7503c2/Meryem-Cennet-Cal,True,2021-2025,MF,"Türkiye, BSC YB Frauen",TUR
Bedirhan Çetin,/en/players/10836fd6/Bedirhan-Cetin,True,2023-2024,DF,Samsunspor,TUR
Süheyl Çetin,/en/players/9d73e5ec/Suheyl-Cetin,True,2014-2015,DF,,TUR
Tarık Çetin,/en/players/452f6d51/Tarik-Cetin,True,2019-2024,GK,Rizespor,TUR
Veli Çetin,/en/players/c66ad468/Veli-Cetin,True,2019-2020,DF,,TUR
Erdem Çetinkaya,/en/players/d96316d4/Erdem-Cetinkaya,True,2022-2024,FW,Kasımpaşa,TUR
Furkan Çetinkaya,/en/players/e169bc7a/Furkan-Cetinkaya,True,2018-2020,MF,,TUR
Bülent Cevahir,/en/players/d79aadc7/Bulent-Cevahir,True,2010-2022,MF,"Yeni Malatyaspor, Balıkesirspor, Manisaspor, Hatayspor",TUR
Aykut Çeviker,/en/players/cbb8620f/Aykut-Ceviker,True,2014-2019,MF,"Akhisar Belediyespor, Balıkesirspor",TUR
Onuralp Çevikkan,/en/players/85876cab/Onuralp-Cevikkan,True,2023-2024,GK,Trabzonspor,TUR
Bilal Ceylan,/en/players/b67ebbd9/Bilal-Ceylan,True,2020-2021,DF,,TUR
Oğuz Ceylan,/en/players/2edd287e/Oguz-Ceylan,True,2019-2023,DF,"Gaziantep FK, Ankaragücü",TUR
