Name,url,Active,Years Played,Position,Clubs Played,IOC
Kristina Decker,/en/players/6f1275f4/Kristina-Decker,True,2020-2023,DF,Landhaus,AUT
Celina Degen,/en/players/eb75cca6/Celina-Degen,True,2020-2025,DF,"Köln, Austria, Hoffenheim",AUT
Vesel Demaku,/en/players/a865a3ec/Vesel-Demaku,True,2017-2024,MF,"Rheindorf Altach, Sturm Graz, Austria Wien, SK Austria Klagenfurt",AUT
Yusuf Demir,/en/players/fa265f6d/Yusuf-Demir,True,2019-2024,MF,"Basel, Rapid Wien, Barcelona, Galatasaray, Austria",AUT
Christian Derflinger,/en/players/ba2ca92d/Christian-Derflinger,True,2015-2023,MF,Grödig,AUT
Marko Dijakovic,/en/players/40ab93b4/Marko-Dijakovic,True,2021-2022,DF,Rapid Wien,AUT
Emir Dilaver,/en/players/db3cb6ee/Emir-Dilaver,True,2010-2024,"DF,MF","Rijeka, Ferencváros, Austria Wien, Dinamo Zagreb, Lech Poznań, Rizespor",AUT
Denis Dizdarevic,/en/players/b7fd80e1/Denis-Dizdarevic,True,2021-2022,MF,,AUT
Marco Djuricin,/en/players/a7f600c5/Marco-Djuricin,True,2010-2024,FW,"FC Spartak Trnava, Grasshopper, Austria Wien, Sturm Graz, Karlsruher, Ferencváros, Brentford, Red Bu",AUT
Kristijan Dobras,/en/players/04d16c5d/Kristijan-Dobras,True,2012-2024,MF,"Blau-Weiß Linz, Wiener Neustadt, Sturm Graz, Rheindorf Altach, Melbourne Victory, Vaduz",AUT
Berkay Dogan,/en/players/13665f7b/Berkay-Dogan,True,2020-2021,DF,St Pauli U19,AUT
Dominik Doleschal,/en/players/ebc6be53/Dominik-Doleschal,True,2007-2016,MF,Mattersburg,AUT
Matthias Dollinger,/en/players/16866646/Matthias-Dollinger,True,2023-2024,DF,SK Austria Klagenfurt,AUT
Jelena Dordic,/en/players/e2f3c17e/Jelena-Dordic,True,2021-2024,FW,First Vienna FC,AUT
Nikola Dovedan,/en/players/57d9f511/Nikola-Dovedan,True,2016-2024,"FW,MF","Heidenheim, Nürnberg, Rheindorf Altach, Austria Wien",AUT
Aleksandar Dragović,/en/players/6fd8a334/Aleksandar-Dragovic,True,2008-2024,"DF,MF","Red Star, Bayer Leverkusen, Basel, Dynamo Kyiv, Austria, Austria Wien, Leicester City",AUT
Barbara Dunst,/en/players/ef22977e/Barbara-Dunst,True,2016-2025,MF,"Eintracht Frankfurt, Austria, MSV Duisburg, Eintracht Frankfurt Women, Leverkusen",AUT
Furkan Dursun,/en/players/9b684034/Furkan-Dursun,True,2023-2024,FW,Rapid Wien,AUT
Marcella Dworak,/en/players/863b2e7a/Marcella-Dworak,True,2021-2023,MF,First Vienna FC,AUT
Thomas Ebner,/en/players/ace5d2bf/Thomas-Ebner,True,2011-2022,"DF,MF","Admira Wacker Mödling, Austria Wien",AUT
Alexander Eckmayr,/en/players/8c402bff/Alexander-Eckmayr,True,2018-2024,GK,Rheindorf Altach,AUT
Jasmin Eder,/en/players/6c40e74b/Jasmin-Eder,True,2016-2023,MF,"St. Pölten, Austria",AUT
Marvin Egho,/en/players/7764b2fc/Marvin-Egho,True,2014-2024,FW,"Randers, Ried, Admira Wacker Mödling",AUT
Fabian Ehmann,/en/players/b0322c82/Fabian-Ehmann,True,2016-2023,GK,Aris,AUT
Elena,/en/players/a8f7a309/Elena,True,2023-2024,FW,"Sturm Graz, Ceará SC",AUT
Maximilian Entrup,/en/players/26319452/Maximilian-Entrup,True,2016-2024,FW,"Hartberg, Austria, St. Pölten",AUT
Stefanie Enzinger,/en/players/77084428/Stefanie-Enzinger,True,2016-2023,FW,"St. Pölten, Austria",AUT
Philipp Erhardt,/en/players/5c54b148/Philipp-Erhardt,True,2015-2022,"DF,MF","Mattersburg, Türkgücü München, Hartberg",AUT
Julius Ertlthaler,/en/players/dc9f026a/Julius-Ertlthaler,True,2015-2024,MF,"WSG Tirol, Mattersburg, Hartberg",AUT
Gabriel Eskinja,/en/players/7b202e37/Gabriel-Eskinja,True,2021-2024,DF,Slaven Belupo,AUT
Lukas Fadinger,/en/players/02d34e42/Lukas-Fadinger,True,2017-2024,MF,"Rheindorf Altach, Hartberg",AUT
Pascal Fallmann,/en/players/5c1ce553/Pascal-Fallmann,True,2021-2024,DF,SC Freiburg II,AUT
Hannah Fankhauser,/en/players/fe397518/Hannah-Fankhauser,True,2023-2024,FW,"Vorderland, SPG UNION Kleinmünchen/BW Linz",AUT
Patrick Farkas,/en/players/810e40c1/Patrick-Farkas,True,2009-2023,"DF,MF","Mattersburg, Red Bull Salzburg, Hartberg, Luzern",AUT
Laura Feiersinger,/en/players/1b4b3721/Laura-Feiersinger,True,2016-2025,MF,"Austria, AS Roma, Eintracht Frankfurt, Sand, Eintracht Frankfurt Women",AUT
Stefan Feiertag,/en/players/9793ea8f/Stefan-Feiertag,True,2023-2024,FW,Blau-Weiß Linz,AUT
Sanem Felek,/en/players/018487b9/Sanem-Felek,True,2022-2024,MF,FC Bergheim,AUT
Lara Felix,/en/players/20228176/Lara-Felix,True,2020-2024,FW,"Nürnberg, SV Neulengbach",AUT
Carolina Fellner,/en/players/56ef036b/Carolina-Fellner,True,2023-2024,FW,First Vienna FC,AUT
Thierry Fidjeu-Tazemeta,/en/players/b1336d44/Thierry-Fidjeu-Tazemeta,True,2023-2024,FW,Dortmund U17,AUT
Oliver Filip,/en/players/091563c5/Oliver-Filip,True,2017-2018,MF,Sturm Graz,AUT
Maximilian Fillafer,/en/players/2fc13fde/Maximilian-Fillafer,True,2023-2024,MF,Hartberg,AUT
Daniel Fischer,/en/players/c8555c5f/Daniel-Fischer,True,2020,DF,Saint Louis FC,AUT
Lilli Fischer,/en/players/9441f4b7/Lilli-Fischer,True,2023-2024,MF,SV Neulengbach,AUT
Manfred Fischer,/en/players/a681baa0/Manfred-Fischer,True,2018-2024,"FW,MF","Austria Wien, Rheindorf Altach",AUT
Michaela Fischer,/en/players/9e7a9aed/Michaela-Fischer,True,2020-2024,GK,FC Bergheim,AUT
Florian Fischerauer,/en/players/531d2645/Florian-Fischerauer,True,2016-2019,MF,,AUT
Dominik Fitz,/en/players/ea19e14d/Dominik-Fitz,True,2017-2024,"FW,MF",Austria Wien,AUT
Florian Flecker,/en/players/7da05fff/Florian-Flecker,True,2017-2024,"FW,MF","LASK, Hartberg, Wolfsberger AC, Würzburger Kickers",AUT
Raul Florucz,/en/players/cdb0e589/Raul-Florucz,True,2021-2023,FW,Lokomotiva,AUT
Justin Forst,/en/players/924148af/Justin-Forst,True,2021-2024,FW,WSG Tirol,AUT
Martin Fraisl,/en/players/11c59b89/Martin-Fraisl,True,2018-2024,GK,"Midtjylland, Sandhausen, Arminia Bielefeld, Schalke 04, Botoșani, ADO Den Haag",AUT
Valentin Frank,/en/players/e022502f/Valentin-Frank,True,2015-2017,DF,,AUT
Lukas Fridrikas,/en/players/ba1d05e1/Lukas-Fridrikas,True,2021-2024,FW,"SC Austria Lustenau, SK Austria Klagenfurt",AUT
Marco Friedl,/en/players/f86ad3f5/Marco-Friedl,True,2016-2024,DF,"Werder Bremen, Bayern Munich U19, Austria",AUT
Kevin Friesenbichler,/en/players/35bec436/Kevin-Friesenbichler,True,2014-2023,FW,"Austria Wien, Sturm Graz, Lechia Gdańsk, Wolfsberger AC, Osnabrück, FK Rīgas Futbola skola",AUT
Dominik Frieser,/en/players/59a7d912/Dominik-Frieser,True,2017-2024,"FW,MF","Hartberg, LASK Linz, Barnsley, Wolfsberger AC",AUT
Caroline Fritsch,/en/players/856e9dea/Caroline-Fritsch,True,2023-2024,FW,SPG FC Lustenau/FC Dornbirn Ladies,AUT
Lainie Fuchs,/en/players/297efafb/Lainie-Fuchs,True,2021-2024,DF,"St. Pölten, First Vienna FC",AUT
Marco Fuchshofer,/en/players/3a9278ac/Marco-Fuchshofer,True,2019-2020,FW,,AUT
Lukas Gabbichler,/en/players/75403eb3/Lukas-Gabbichler,True,2019-2021,MF,Hartberg,AUT
Ines Gabriela Sarac,/en/players/5027943e/Ines-Gabriela-Sarac,True,2020-2024,MF,SV Neulengbach,AUT
Raphael Gallé,/en/players/0eb71763/Raphael-Galle,True,2018-2019,MF,,AUT
Paul Gartler,/en/players/05bffdb1/Paul-Gartler,True,2015-2024,GK,Rapid Wien,AUT
Christian Gartner,/en/players/373ff3fe/Christian-Gartner,True,2009-2021,MF,"Fortuna Düsseldorf, Mattersburg, MSV Duisburg, Admira Wacker Mödling",AUT
Albin Gashi,/en/players/c3b45724/Albin-Gashi,True,2018-2019,MF,Den Bosch,AUT
Angelo Gattermayer,/en/players/48487c59/Angelo-Gattermayer,True,2020-2024,FW,"Mannheim, Admira Wacker Mödling",AUT
Christian Gebauer,/en/players/d847944b/Christian-Gebauer,True,2017-2024,"DF,FW","Rheindorf Altach, Arminia Bielefeld, Ingolstadt",AUT
Marina Georgieva,/en/players/7f22b5c7/Marina-Georgieva,True,2016-2025,DF,"Austria, Fiorentina, Sand, Paris Saint-Germain",AUT
Ronald Gërçaliu,/en/players/940a4503/Ronald-Gercaliu,True,2003-2015,"DF,MF","Sturm Graz, Austria Wien, Red Bull Salzburg, Wiener Neustadt, Rheindorf Altach, ŁKS Łódź, Erzgebirge",AUT
Thomas Geris,/en/players/07baa1bd/Thomas-Geris,True,2022-2024,FW,WSG Tirol,AUT
Niklas Geyrhofer,/en/players/f719fae8/Niklas-Geyrhofer,True,2019-2024,DF,Sturm Graz,AUT
Christina Gierzinger,/en/players/59120c13/Christina-Gierzinger,True,2020-2024,DF,"Sturm Graz, FC Bergheim",AUT
Christopher Giuliani,/en/players/fb159e36/Christopher-Giuliani,True,2017-2023,GK,,AUT
Victoria Glabonjat,/en/players/ff2c67e4/Victoria-Glabonjat,True,2022-2024,DF,Sturm Graz,AUT
Michael Glück,/en/players/d3411417/Michael-Gluck,True,2022-2024,DF,1860 Munich,AUT
