Name,url,Active,Years Played,Position,Clubs Played,IOC
Gabriele Artistico,/en/players/29812be3/Gabriele-Artistico,True,2019-2022,FW,Lokomotiva,ITA
Andrea Astrologo,/en/players/83a6b634/Andrea-Astrologo,True,2023-2024,MF,Bari,ITA
Christian Aucelli,/en/players/4adb8714/Christian-Aucelli,True,2021-2022,MF,,ITA
Emil Audero,/en/players/649b01d8/Emil-Audero,True,2014-2024,GK,"Internazionale, Sampdoria, Venezia",ITA
Tommaso Augello,/en/players/3cd3b384/Tommaso-Augello,True,2017-2024,"DF,MF","Cagliari, Sampdoria, Spezia",ITA
Giuseppe Aurelio,/en/players/3bd2a854/Giuseppe-Aurelio,True,2019-2024,DF,Palermo,ITA
Simone Auriletto,/en/players/1fb292ac/Simone-Auriletto,True,2016-2017,DF,,ITA
Michele Avella,/en/players/686582aa/Michele-Avella,True,2017-2024,GK,Brescia,ITA
Lorenzo Avogadri,/en/players/812d3750/Lorenzo-Avogadri,True,2018-2021,GK,,ITA
Loris Bacchetti,/en/players/5c47b5c6/Loris-Bacchetti,True,2011-2024,DF,FeralpiSalò,ITA
Matteo Bachini,/en/players/1ad2f092/Matteo-Bachini,True,2015-2019,DF,"Juve Stabia, AC Tuttocuoio 1957 San Miniato",ITA
Fabrizio Bagheria,/en/players/3f9e5324/Fabrizio-Bagheria,True,2018-2021,GK,,ITA
Nicola Bagnolini,/en/players/ad263695/Nicola-Bagnolini,True,2021-2024,GK,Bologna,ITA
Tommaso Baldanzi,/en/players/102e2599/Tommaso-Baldanzi,True,2020-2024,MF,"Empoli, Roma",ITA
Luca Baldassin,/en/players/90ab4cc0/Luca-Baldassin,True,2016-2021,MF,,ITA
Gabriele Baldi,/en/players/6cdda19f/Gabriele-Baldi,True,2022-2023,GK,,ITA
Rachele Baldi,/en/players/377627a8/Rachele-Baldi,True,2018-2025,GK,"Fiorentina, Italy, Empoli, Florentia, AS Roma, Napoli",ITA
Sara Baldi,/en/players/4d53125d/Sara-Baldi,True,2018-2024,"FW,MF","Sampdoria, FC Como Women, Fiorentina, AGSM Verona, Hellas Verona",ITA
Enrico Baldini,/en/players/0d785711/Enrico-Baldini,True,2014-2024,"FW,MF","Cittadella, Ascoli, Pro Vercelli",ITA
Pietro Balducci,/en/players/ad02c7b2/Pietro-Balducci,True,2020-2021,GK,,ITA
Davide Balestrero,/en/players/b222740a/Davide-Balestrero,True,2022-2024,MF,FeralpiSalò,ITA
